3.11001	4.83195
0.48492	3.9216
2.24368	1.1369
1.01913	4.48954
0.526319	0.809322
0.913982	8.13844
1.12843	3.12752
2.21958	0.221271
0.0702342	0.665863
0.136996	9.06059
0.808755	1.55613
0.287123	0.691538
0.433049	5.68278
1.98212	2.14218
1.56603	3.71947
0.180486	0.936687
0.739995	3.34488
0.443654	0.452251
0.52825	2.08477
2.23051	0.114646
1.92233	0.163646
2.86906	5.80501
0.521874	3.52932
0.138123	0.189536
2.73713	1.61907
0.143835	0.536411
0.29171	6.36032
3.07242	0.218829
0.044047	1.27417
0.279709	0.166583
0.882757	1.77775
0.147571	1.49601
1.25675	2.84994
0.903573	1.55708
0.684858	0.558085
0.776105	0.339251
0.75478	0.908291
1.57799	2.03536
1.64408	2.47952
0.400187	0.130496
0.0934144	1.10725
0.0223353	2.96964
0.286183	4.02194
0.573322	0.442462
0.296902	4.30966
1.35003	0.121316
1.53887	0.951634
0.391545	0.397673
0.663205	2.89719
1.92554	0.525929
1.27223	3.4714
1.62552	2.72082
0.838026	1.0662
0.423135	2.92063
0.403071	4.2607
2.0464	2.71291
1.16475	6.53365
0.197367	1.85681
0.374134	3.32991
0.131214	3.33966
0.431493	1.59421
0.685168	2.65943
0.949275	0.746008
0.908493	5.09354
0.114406	0.010376
0.682645	0.770217
0.486447	0.149707
1.62078	0.146749
1.19861	8.86219
0.826295	0.129759
0.103514	0.991219
0.201015	0.827012
2.8795	0.0787188
3.30058	1.46485
7.5028	0.646047
0.750877	3.20341
0.527254	4.80648
2.29688	0.372643
0.812855	0.277798
1.90195	0.0765908
0.311684	0.147528
0.942922	0.544954
2.55402	0.386207
0.64313	3.27003
0.359961	2.81383
1.55419	1.5181
3.04046	1.29154
2.28629	0.988663
2.07703	2.66659
0.734583	0.00411025
1.02693	0.261872
0.394691	0.623499
0.133902	0.379907
0.00491508	1.97868
2.04905	9.80262
0.161429	1.17421
3.56224	0.157759
2.40192	0.982497
0.23894	2.1079
0.151066	0.565353
0.611687	2.79074
0.77294	0.3832
1.25525	1.36164
0.134933	0.646736
0.924687	3.8647
0.92047	4.55494
0.392193	1.22206
3.10741	0.657531
0.141166	0.58951
3.45996	1.77635
0.975665	0.924925
1.79825	1.70906
0.955987	7.58371
0.334462	0.849159
2.19253	1.81602
1.03587	2.26443
1.32119	3.86283
0.136461	0.245308
2.10508	0.0654725
1.94604	1.54497
0.072711	5.6051
0.817582	0.244014
1.40348	1.24544
1.29493	4.49741
0.845024	3.27468
1.65955	2.28726
0.388006	0.476567
1.53375	2.48909
0.411202	2.19711
0.949962	1.25944
0.227419	5.0791
1.36942	0.755766
1.93466	5.55248
0.283509	3.48599
0.0774554	0.275112
0.383301	0.300577
0.0937691	1.52135
2.26961	0.848586
0.716996	0.292969
0.272793	0.972073
0.70096	3.07265
0.39559	2.83923
0.850969	0.480826
1.55884	5.78226
0.674162	3.89382
1.73046	2.15576
0.590793	2.45932
0.433274	3.37429
1.96699	0.547894
0.397389	3.45151
0.244436	1.18829
1.34921	1.73513
0.12882	0.853116
1.16083	0.365637
0.225754	2.25497
0.24919	4.99262
0.134388	0.255009
0.407747	5.43838
1.28585	2.08452
2.11413	3.40906
0.14983	2.77904
